groupId,artifactId
org.apache.unomi,unomi-lifecycle-watcher
io.hawt,hawtio-plugin-mbean
com.github.jinahya,bit-io
org.netbeans.api,org-netbeans-modules-xml-jaxb-api
com.thinkbiganalytics.kylo,kylo-ui-api
org.apache.maven,maven-mercury
com.marswork,marswork-core
org.apache.jclouds.provider,aws-s3
org.apache.nifi,nifi-database-test-utils
com.didiglobal,engine
com.google.cloud,spring-cloud-gcp-starter-security-firebase
cc.mrbird,febs-common-doc-starter
org.apache.shenyu,shenyu-register-client-http
org.flowable,flowable-idm-engine
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.corenlp-model-depparser-en-wsj-ud
com.sun.japex,japex
org.apache.maven.its.shade.nrse,compile
org.eclipse.kapua,kapua-device-management-job-internal
io.quarkus.arc,arc-processor
org.camunda.spin,camunda-spin-core
com.alibaba.otter,node.etl
site.ycsb,maprjsondb-binding
com.sun.jsftemplating,jsftemplating
org.netbeans.api,org-netbeans-core-multiview
com.twelvemonkeys.swing,swing-core
org.openhab.addons.bundles,org.openhab.binding.resol
io.github.sevdokimov.logviewer,log-viewer-frontend
com.indeed,imhotep-archive
org.restlet.dev,org.restlet.ext.oauth
org.eclipse.jetty,jetty-keystore
org.glassfish.fighterfish,osgi-web-container
org.nutz,nutzboot-starter-zbus
com.github.jelmerk,hnswlib-scala_2.11
cloud.piranha.extension,piranha-extension-security-jakarta
com.qcadoo.mes,mes-plugins-advanced-genealogy
org.gephi,desktop-preview
org.lwjgl.lwjgl,lwjgl_util
ddf.security.servlet,security-servlet-whoami
org.apache.james,james-server-webadmin-mailqueue
org.apache.hyracks,algebricks-core
tigase,tigase-xmltools
org.wicketTutorial,PageParametersEncoderExample
com.octoperf.kraken,security-authentication-api
org.jobrunr,jobrunr
org.kohsuke.stapler,json-lib
org.glassfish.main.jdbc.jdbc-ra.jdbc40,jdbc40
io.thorntail,thorntail-gradle-tooling
org.nuxeo.ecm.platform,nuxeo-platform-login-deputy
fm.last,coverartarchive-api
com.infobip,infobip-spring-data-jpa-querydsl
com.hortonworks.streamline,streamline-cluster
com.github.rub-nds,WS-Attacker-Library_Signature_Wrapping
com.sun.xsom,xsom
org.eclipse.jetty,jetty-slf4j-impl
org.hyperic.hq.plugin,iis-plugin
org.springframework.osgi,spring-osgi-core
org.keycloak,keycloak-as7-subsystem
org.fluentlenium.it,testng-common
com.gentics.mesh,mesh-plugin-api
edu.berkeley.nlp,berkeleylm
org.kaazing,gateway.server.api
com.adobe.testing,s3mock-junit5
org.apache.curator,curator-x-discovery-server
org.jboss.narayana.xts,localjunit-crash-recovery-tests
org.pentaho.di.plugins,pdi-pur-plugin-core
net.kyori,adventure-platform-api
org.apache.camel,camel-azure-storage-blob
org.jclouds.provider,rackspace-cloudblockstorage-uk
org.nutz,nutzboot-starter-email
org.openhab.action,org.openhab.action.ecobee
io.thorntail,jaxrs-jsonp
com.walmartlabs.concord,concord-sdk
es.usc.citius.hipster,hipster-test
org.jboss.narayana.rts,lra-client
javax.persistence,javax.persistence-api
io.nuls.account-module,account
io.airlift,units
org.cognitor.cassandra,cassandra-migration
org.apache.metamodel,MetaModel-csv
io.thorntail,jaxrs-jsonb
ddf.catalog.core,catalog-core-standardframework
org.jboss.logging,jboss-logging
org.apache.streampipes,streampipes-measurement-units
org.opendaylight.controller.samples,clustering-it-config
org.powermock,powermock-api-mockito
org.apache.karaf.features,org.apache.karaf.features.core
org.keycloak,keycloak-client-api
com.github.TownyAdvanced,Towny
javax.xml.rpc,javax.xml.rpc-api
com.speedment.jpastreamer,autoclose-standard
org.apache.camel.quarkus,camel-quarkus-ldif
com.hierynomus,smbj
com.entwinemedia.common,functional
com.consol.citrus,citrus-junit5
net.sourceforge.owlapi,jfact
org.sonatype.goodies,goodies-httpfixture
com.thinkbiganalytics.kylo,kylo-commons-scala-api
org.xwiki.platform,xwiki-platform-extension-distribution
org.ioke,ioke-lang
com.spotify,apollo-environment
com.fasterxml.jackson.core,jackson-module-jaxb-annotations
io.fundrequest,db
com.addthis.hydra,hydra-avro
org.apache.flink,flink-connector-rabbitmq
com.jitlogic.zorka,zorka-core
leapmotion,leap
org.glassfish.hk2,guice-bridge
org.wso2.orbit.org.apache.commons,commons-collections4
io.thorntail,microprofile-fault-tolerance
org.apache.syncope.common.keymaster.self,syncope-common-keymaster-self-rest-api
org.netbeans.api,org-netbeans-modules-db-core
org.restcomm.protocols.ss7.statistics,statistics-impl
org.glassfish.pfl,pfl-dynamic
com.webank.wedatasphere.dss,dss-framework-orchestrator-publish
org.wso2.carbon.extension.identity.authenticator.outbound.twitter,org.wso2.carbon.extension.identity.authenticator.twitter.connector
io.smallrye,smallrye-fault-tolerance-context-propagation
org.codehaus.geb,geb-core
org.kie,kie-pmml-kie-internal
org.cleartk,cleartk-ml-libsvm
com.trendmicro,tlsh
io.fastjson,slumberdb-service-model-common
org.neo4j,neo4j-cypher-javacc-parser
systems.uom,systems-common
cn.iocoder.springboot.labs,lab-61-cat-opentracing
org.apache.rya,rya.api
com.jcabi,jcabi-log
com.rometools,rome-certiorem
org.deephacks.lmdbjni,lmdbjni-win64
com.navercorp.pinpoint,pinpoint-log4j2-plugin
org.nuxeo.ecm.platform,nuxeo-platform-rendition-core
org.openhab.addons.bundles,org.openhab.binding.homeconnect
org.restcomm,restcomm-connect.mrb.api
org.apache.flink,flink-hadoop-bulk
org.sejda,sejda-sambox
org.projectnessie,nessie-model
com.oracle.bedrock.coherence,coherence-14.1.1-testing-support
com.adobe.testing,s3mock
org.codehaus.cargo,cargo-core-api-util
org.apache.dubbo,dubbo-samples-chain-middle
com.teamdev.jxbrowser,jxbrowser-win64
org.testingisdocumenting.webtau,webtau-pdf
org.apache.activemq,artemis-core-client
org.geoserver.extension,gs-wcs2_0-eo-core
org.talend.components,components-common
cn.iocoder.mall,mall-spring-boot-starter-rocketmq
me.zhyd.hunter,blog-hunter
cn.org.easysite,easy-spring-cloud-feign
com.atilika.kuromoji,kuromoji-jumandic
com.oneops,oneops-model
cn.org.easysite,easy-spring-boot-tk-mybatis
ai.labs,channels-definition
org.apache.camel,camel-beanstalk
org.apache.camel.quarkus,camel-quarkus-google-bigquery-deployment
net.sourceforge.cpdetector,cpdetector
org.grobid,grobid-trainer
com.sun.org.apache.xml.internal,resolver
io.github.yedaxia,japidocs
org.apache.logging.log4j,log4j-spring-boot
org.apache.nifi,nifi-distributed-cache-client-service-api
org.eclipse.tesla.shell.ext,tesla-shell-plexus
org.apache.falcon,falcon-common
com.graphicsfuzz,tool
com.google.apis,google-api-services-policytroubleshooter
org.pentaho,pentaho-metadata
org.wicketstuff,quickview
org.kohsuke,geoip
org.apache.servicecomb,service-center-client
org.scala-lang,scala-xml
org.glassfish.docs,quick-start-guide
jakarta.json.bind,jakarta.json.bind-api
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-ner-en-all.3class.distsim.crf
org.apache.camel,camel-leveldb-legacy
test,transitive
org.apache.cxf,cxf-rt-rs-service-description
org.jitsi,jitsi-utils
org.odpi.egeria,dino-view-api
de.jflex,jflex-testsuite-maven-plugin
io.fabric8.funktion,k8elasticsearch
org.simpleflatmapper,sfm-test
com.sequoiadb,sequoiadb-driver
org.apache.hop,hop-transform-cubeinput
org.jacoco,org.jacoco.agent.rt
com.github.lalyos,jfiglet
org.apache.karaf.bundle,org.apache.karaf.bundle.core
org.springframework,spring-websocket
org.zstack,acl
com.sismics.reader,reader-agent
io.quarkus,quarkus-bootstrap-runner
org.apache.sling,org.apache.sling.testing.resourceresolver-mock
org.eclipse.jkube,jkube-maven-sample-dependency-resources-dependency
org.glassfish.main.appclient,acc-config
org.xwiki.platform,xwiki-platform-localization-rest-api
org.pentaho.di.plugins,pdi-xml-input-stream-plugin-core
org.wso2.carbon.identity.datapublisher.authentication,org.wso2.carbon.identity.data.publisher.application.authentication.server.feature
org.dcm4che.tool,dcm4che-tool-mppsscp
fr.opensagres.xdocreport,fr.opensagres.xdocreport.itext.extension
org.jvnet.hudson.main,hudson-cli
org.nuxeo.ecm.platform,nuxeo-platform-video-convert
io.micronaut,micronaut-inject-java-test
com.github.dianbaer,tcp
uk.ac.bbsrc.tgac.miso,sqlstore
com.sun.mail,dsn
org.jenkins-ci.modules,instance-identity
org.snmp4j,snmp4j
org.eclipse.vorto,repository-server
org.jclouds.provider,rackspace-cloudblockstorage-us
io.quarkus,quarkus-test-security
org.mayocat.shop,mayocat-shop-payment-vendor-paypal-adaptivepayments
ddf.platform,platform-configuration-service
io.onedev,server-plugin-report-junit
com.qlangtech.tis,ibator
io.mongock,mongock-test-util
com.sun.xml,relaxngDatatype
org.jenkins-ci.plugins,docker-workflow
software.amazon.awssdk,databasemigration
fr.inria.spirals,jtravis
com.clearnlp,clearnlp
org.radargun,plugin-ehcache25
vip.mate,mate-starter-idempotent
org.camunda.spin,camunda-spin-dataformat-all
org.dcm4che.tool,dcm4che-tool-mppsscu
org.xujin.moss,moss-extension
de.tudarmstadt.ukp.wikipedia,de.tudarmstadt.ukp.wikipedia.parser
software.amazon.awssdk,budgets
org.eclipse.kapua,kapua-device-call-kura
org.apache.openejb.itests,failover-ejb
org.apache.flink,flink-connector-hbase-1.4
org.geonetwork-opensource,gn-inspire-atom
org.pentaho.reporting.engine,wizard-core
org.restcomm.protocols.ss7.statistics,statistics-api
io.quarkus,quarkus-reactive-db2-client-deployment
com.jgoodies,jgoodies-looks
io.helidon.microprofile.jwt,helidon-microprofile-jwt-auth
com.github.thomasdarimont.keycloak,virtual-client-storage-provider-extension
com.facebook.presto.hadoop,hadoop-apache2
com.vmware.nsx,nsx-vmc-sdk-common
org.openecard.addons,tr03112
co.elastic.apm,apm-agent-attach-cli
org.codice.ddf.metrics,metrics-prometheus-endpoint
io.dropwizard-bundles,dropwizard-configurable-assets-bundle
fr.avianey.androidsvgdrawable,core
org.apache.camel.quarkus,camel-quarkus-support-aws2-deployment
org.apache.cxf,cxf-rt-frontend-jaxws
org.apache.shardingsphere,shardingsphere-authority-core
org.moditect.layrry,layrry-platform
com.codenvy.onpremises.wsmaster,codenvy-hosted-system
org.opendaylight.controller,sal-clustering-config
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.treetagger-model-tagger-pl-le
com.qlangtech.tis,xmodifier
org.glassfish.hk2,hk2-extras
com.networknt,exception
org.opencastproject,opencast-asset-manager-api
org.apache.knox,gateway-performance-test
com.oracle.instantclient,xstreams
com.twitter.ambrose,ambrose-hive
org.apache.servicecomb.pack,omega-connector-grpc
org.apache.activemq.protobuf,activemq-protobuf
com.dalsemi,OneWireApi
com.github.differentway,couchmove
org.apache.james.jdkim,apache-jdkim-library
de.tr7zw,nbt-data-api
com.github.muff1nman.chameleon,playlist-all
org.apache.axis2,axis2-xmlbeans
de.learnlib,learnlib-membership-oracles
org.jetlinks.community,timeseries-component
org.apache.xmlgraphics,xmlgraphics-commons
org.apache.camel.quarkus,camel-quarkus-ldap
com.alibaba.otter,canal.server
com.sun.grizzly.osgi,grizzly-httpservice-bundle
org.testcontainers,cassandra
org.apache.james,james-server-jmap-draft
com.github.stefvanschie.inventoryframework,1_16_4-5
com.octoperf.kraken,config-telegraf-spring
org.openpreservation.jhove.modules,html-hul
org.jfaster,mango
org.kududb,kudu-client
software.amazon.awssdk,wellarchitected
org.tuxdevelop,spring-batch-lightmin-validation
org.tellstick,javatellstick
org.apache.nifi.minifi,minifi-c2-provider-nifi-rest
org.jboss.aerogear,unifiedpush-java-client
org.glassfish.main.admin,nucleus-domain
net.sf.okapi.filters,okapi-filter-openoffice
uk.co.gresearch.siembol,config-editor-sync
org.lucee,commons-email
org.apache.camel,camel-guava-eventbus
org.apache.beam,beam-sdks-java-extensions-sorter
org.nuxeo.ecm.annot,nuxeo-annot-http
org.codehaus.sonar,sonar-batch
org.apache.cloudstack,cloud-engine-api
com.vaadin,vaadin-form-layout-flow
org.eclipse.jetty,infinispan-embedded-query
org.linlinjava,litemall-wx-api
org.carrot2,morfologik-fsa-builders
br.com.caelum.stella,caelum-stella-faces
com.flexganttfx,model
com.dianping.puma,puma-extensions-device
com.youlai,common-mybatis
com.github.penggle,kaptcha
io.trino,trino-thrift-api
org.ops4j.pax.web.samples,whiteboard-blueprint
software.amazon.awssdk,mediapackage
rusv,agafua-syslog
com.alipay.sofa,registry-server-data
org.opencb.opencga,opencga-storage-app
org.wildfly.security,wildfly-elytron-sasl-localuser
com.yahoo.bard,fili-system-config
org.odpi.egeria,admin-services-registration
org.apache.submarine,submarine-client
com.facebook.presto,presto-blackhole
org.apache.pulsar,pulsar-client
com.hortonworks.registries,atlas-shim
net.sf.okapi,okapi-core
com.kunstmusik,blue-score-layers-audio-ui
io.activej,activej-jmx
cn.jbone,jbone-sso-client
de.saxsys,mvvmfx-easydi
global.namespace.truelicense,truelicense-api
org.apache.samza,samza-log4j2_2.11
org.apache.shardingsphere,shardingsphere-sql-parser-sql92
org.apache.hop,hop-transform-nullif
org.infinispan,infinispan-cdi-embedded
org.eclipse.aether,aether-api
de.odysseus.juel,juel-api
org.glassfish.main.connectors,connectors-inbound-runtime
com.asakusafw,collections
io.apicurio,apicurio-registry-rest-client
us.codecraft,webmagic-extension
org.jitsi,zrtp4j-light
com.github.jai-imageio,jai-imageio-core
net.anotheria,moskito-php
org.eclipse.vorto,org.eclipse.vorto.editor.mapping
org.apache.shardingsphere,shardingsphere-cluster-mode-repository-zookeeper-curator
com.azure,azure-core-amqp
org.drools.testcoverage,model
io.helidon.integrations.db,h2
org.xwiki.platform,xwiki-platform-rendering-configuration-api
org.odpi.egeria,integration-daemon-services-spring
net.sf.openas2,openas2-server
org.springframework.data,spring-data-jpa
com.stormpath.spring,stormpath-spring-security-webmvc
org.apache.pluto,pluto-descriptor-api
org.passay,passay
org.openehealth.ipf.gazelle,ipf-gazelle-validation-commons-core
org.dkpro.core,dkpro-core-io-aclanthology-asl
com.itextpdf,pdfa
fish.payara.server.internal.admin,admin-util-l10n
org.odpi.egeria,governance-action-connectors
ro.pippo,pippo-undertow
io.ktor,ktor-html-builder
com.yahoo.vespa,config-model
org.springframework.boot,spring-boot-starter-data-jpa
org.eclipse.kapua,kapua-consumer-commons
org.apache.cxf,cxf-rt-frontend-jaxrs
com.marcosbarbero.cloud,spring-cloud-zuul-ratelimit-core
com.oracle.oci.sdk,oci-java-sdk-servicemanagerproxy
org.pentaho.reporting.designer,ext-pentaho
com.spotify,flo-workflow
com.creditease.moniter,com.creditease.uav.fastjson
org.webjars.npm,webrtc-adapter
org.apache.pulsar,pulsar-io-debezium-mysql
com.zsmartsystems.zigbee,com.zsmartsystems.zigbee.dongle.xbee
org.eclipse.tycho,sisu-equinox-launching
io.quarkus,quarkus-bootstrap-maven-resolver
com.azure,azure-mixedreality-remoterendering
ddf.admin.core,admin-core-api
org.apache.camel,camel-websocket
org.apache.ranger,ranger-intg
io.confluent,kafka-streams-json-schema-serde
org.springframework.boot,spring-boot-starter-reactor-netty
org.opennms.newts,newts-queryparser
software.amazon.awssdk,mq
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-ner-de-nemgp
com.sun.faces,jsf-api
org.apache.nifi.registry,nifi-registry-provider-api
io.quarkus,quarkus-integration-test-shared-library
com.github.lybgeek,springboot-circuit-breaker-framework
org.apache.sshd,sshd-cli
com.amazonaws,aws-java-sdk-mwaa
com.github.docker-java,docker-java
eigenbase,eigenbase-resgen
org.apache.tomee,openejb-jee-accessors
org.hibernate.search,hibernate-search-mapper-orm-batch-jsr352-core
org.eclipse.jetty.its.jetty-start-mojo-it,jetty-simple-base
org.openhab.addons.bundles,org.openhab.binding.heos
groovy,groovy-all
org.apache.zeppelin,flink1.12-shims
com.google.cloud,google-cloud-spanner
org.primesoft.asyncworldedit,AsyncWorldEdit-Core
se.kth.castor,sorald
com.xeiam.xchange,xchange-bter
de.codecentric,spring-boot-admin-starter-client
io.nosqlbench,driver-cqld3-shaded
io.springfox,springfox-spring-web
jp.vmi,selenese-runner-java
com.googlecode.thread-weaver,threadweaver
org.openehealth.ipf.gazelle,ipf-gazelle-validation-profiles-lab
org.xwiki.platform,xwiki-platform-localization-rest-default
com.github.yuyenews,Magician
org.apache.ws.commons.neethi,neethi
org.jboss.aerogear,aerogear-crypto
org.opencb.biodata,biodata-formats
com.hccake,ballcat-spring-boot-starter-web
io.activej,activej-specializer
org.apache.cxf.services.ws-discovery,cxf-services-ws-discovery-service
io.github.jklingsporn,vertx-jooq-shared
org.openhab.binding,org.openhab.binding.serial
org.hyperic.hq.plugin,system-plugin
org.springframework.boot,spring-boot-starter-data-mongodb
org.hyperic,websphere-jmx
com.kunstmusik,blue-ui-utilities
com.netflix.hystrix,hystrix-serialization
org.nuxeo,nuxeo-platform-lang-ext
org.glassfish.jersey.bundles.repackaged,jersey-guava
io.mycat.ep,mycat-ep-receiver-server
com.querydsl,querydsl-kotlin-codegen
org.openhab.addons.bundles,org.openhab.transform.xpath
org.datasyslab,sernetcdf
io.seata,seata-discovery-custom
com.hurence.logisland,logisland-processor-excel
org.openhab.persistence,org.openhab.persistence.mapdb
com.hccake,ballcat-extend-pay-ali
org.apache.nifi,nifi-kafka-2-0-processors
org.codehaus.groovy,groovy-groovydoc
org.demoiselle.signer,signer-core
org.plutext,jaxb-xslfo
org.umlg,sqlg-mssqlserver-dialect
com.paritytrading.parity,parity-match
io.netty,netty-codec-http2
com.addthis.metrics,reporter-config
jakarta.transaction,jta
org.sakaiproject.commons,commons-api
org.jboss.shrinkwrap.descriptors,shrinkwrap-descriptors-impl-docker
com.xeiam.xchange,xchange-btce
org.jboss.jbossas,jboss-as-connector
org.metawidget.modules.static.html,metawidget-static-html
de.saring,leafletmap
org.openhab.addons.bundles,org.openhab.binding.semsportal
org.glassfish.main.hk2,hk2-config
io.opentracing.contrib,opentracing-spring-cloud-jms-starter
net.sf.launch4j,launch4j
org.graalvm.js,js
net.runelite,archive-patcher
com.codenameone,codenameone-designer
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.ixa-model-tagger-gl-perceptron-autdict05-ctag
io.grpc,grpc-okhttp
com.hubspot,SingularityBase
org.eclipse.kapua,kapua-console-module-authentication
org.jdbi,jdbi3-freemarker
org.metawidget.modules.swing,metawidget-swing
io.cattle,cattle-iaas-agent-instance
com.ontology2,bakemono-options
org.apache.http,httpcore
org.eclipse.vorto,org.eclipse.vorto.editor.mapping.ide
org.eclipse.jkube,jkube-kit-build-docker
org.apache.camel,camel-jsonb
org.elasticsearch.client,x-pack-transport
org.springdoc,springdoc-openapi-data-rest
org.apache.pulsar,pulsar-io-solr
org.apache.camel,camel-zipfile
xerces-J,xml-resolver
jakarta.validation,validation
org.openhab.core.bundles,org.openhab.core.io.rest.auth
io.dropwizard.metrics,metrics-jakarta-servlets
org.apache.camel.quarkus,camel-quarkus-jbpm-deployment
net.sourceforge.secondstring,secondstring
net.sf.jsignature.io-tools,easystream
