2022-03-31 17:11:23.909 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "svd_opa(A, R.Vt.value[x], R.Ut.value[x])" in line 1098 (resolveNodeWithMethodDecl).
2022-03-31 17:11:23.915 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "svd_dscal(A.rows, tmp1, R.Ut.value[x], 1)" in line 1100 (resolveNodeWithMethodDecl).
2022-03-31 17:11:24.305 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/thirdparty/ch/akuhn/edu/mit/tedlab/SVDRec.java".
2022-03-31 17:11:24.306 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - --Parsing the src "temp/java_files/semanticvectors/semanticvectors/scripts".
2022-03-31 17:11:24.329 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/scripts/RAMIndexTester.java".
2022-03-31 17:11:24.336 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of ObjectCreationExpr "new VectorStoreReaderRAMCache(vectorFile)" in line 31 (resolveNodeWithType).
2022-03-31 17:11:24.337 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of ObjectCreationExpr "new VectorStoreReaderRAMCache(vectorFile)" in line 35 (resolveNodeWithType).
2022-03-31 17:11:24.344 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of ObjectCreationExpr "new VectorStoreReaderRAMCache(vectorFile)" in line 40 (resolveNodeWithType).
2022-03-31 17:11:24.346 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of ObjectCreationExpr "new VectorStoreReaderRAMCache(vectorFile)" in line 41 (resolveNodeWithType).
2022-03-31 17:11:24.378 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - --Parsing the src "temp/java_files/semanticvectors/semanticvectors/src/main/java".
2022-03-31 17:11:24.398 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/main/java/ch/akuhn/edu/mit/tedlab/DMat.java".
2022-03-31 17:11:24.400 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/main/java/ch/akuhn/edu/mit/tedlab/SMat.java".
2022-03-31 17:11:24.466 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/main/java/ch/akuhn/edu/mit/tedlab/Svdlib.java".
2022-03-31 17:11:25.797 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "rotateArray(R.Vt.value, R.Vt.rows * R.Vt.cols, x * R.Vt.cols)" in line 1086 (resolveNodeWithMethodDecl).
2022-03-31 17:11:25.816 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "svd_opb(A, R.Vt.value[x], xv2, OPBTemp)" in line 1091 (resolveNodeWithMethodDecl).
2022-03-31 17:11:25.820 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "svd_ddot(n, R.Vt.value[x], 1, xv2, 1)" in line 1092 (resolveNodeWithMethodDecl).
2022-03-31 17:11:25.829 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "svd_daxpy(n, -tmp0, R.Vt.value[x], 1, xv2, 1)" in line 1093 (resolveNodeWithMethodDecl).
2022-03-31 17:11:25.848 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "svd_opa(A, R.Vt.value[x], R.Ut.value[x])" in line 1098 (resolveNodeWithMethodDecl).
