packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
pitt.search.lucene,IndexFilePositions,main,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",17,18,0.94
pitt.search.semanticvectors,LuceneUtils,getFieldInfos,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",3,3,1.0
pitt.search.semanticvectors.vectors,RealVector,readFromLuceneStream,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",3,3,1.0
pitt.search.semanticvectors,LSA,smatFromIndex,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",39,39,1.0
pitt.search.semanticvectors,LuceneUtils,getDocsForTerm,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
pitt.search.semanticvectors.vectors,BinaryVectorUtils,sampleSubtract,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",25,25,1.0
pitt.search.semanticvectors,LuceneUtils,getTermVector,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",3,3,1.0
pitt.search.semanticvectors.vectors,BinaryVector,selectedDecrement,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,9,1.0
pitt.search.semanticvectors.integrationtests,ESPTest,testBuildAndSearchRealESPIndex,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
pitt.search.semanticvectors.vectors,ComplexVectorTest,testComplexVectorConversion,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
