packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
com.vmware.xenon.common.config,XenonConfigurationTest,choice,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
com.vmware.xenon.common.opentracing,TracingScheduledExecutor,"",io.opentracing:opentracing-api,Distributed Tracing,"io,tracing,api,distributed",2,2,1.0
com.vmware.xenon.common.test,VerificationHost,restartStatefulHost,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.vmware.xenon.host,XenonHostWithPeerListenerTest,createAllTrustingServiceClient,com.vmware.xenon:xenon-common,"","",5,5,1.0
com.vmware.xenon.services.common,DocumentStoredFieldVisitor,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.vmware.xenon.services.common,TestLuceneDocumentIndexService,deleteWithExpirationAndPostWithPragmaForceUpdate,junit:junit,Testing Frameworks,"testing,junit",6,6,1.0
com.vmware.xenon.services.common,TestMigrationTaskService,successTaskRestartedByMaintenance,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
com.vmware.xenon.services.common,TestNodeGroupService,nonReplicatedOwnerSelected,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestODataQueryService,testNEAndNEQuery,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.workshop.labs,BookServiceTest,tearDown,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common,TestDeferredResult,testAllOf,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.common,TestOperation,performAndVerify304Response,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.common,TestSendWithDeferredResult,testException,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.common,TestServiceHost,postFailureOnAlreadyStarted,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common.jwt,TestCase,setRfc7515A1,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common.test,ContainerVerificationHost,resumeHostInContainer,com.github.docker-java:docker-java,Docker Clients,"github,container,docker,client",34,34,1.0
com.vmware.xenon.host,DecentralizedControlPlaneHost,"",com.vmware.xenon:xenon-common,"","",2,2,1.0
com.vmware.xenon.services.common,LuceneIndexDocumentHelper,getDoc,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.vmware.xenon.services.common,TestLuceneDocumentIndexBackupService,backupRequestParameters,junit:junit,Testing Frameworks,"testing,junit",13,13,1.0
com.vmware.xenon.services.common,TestMigrationTaskService,successMigrateTransformedDocumentsUsingTransformRequest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestQueryTaskService,throughputSimpleQuery,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenonlabs,UpgradeDemoEmployeeServiceTest,startHosts,com.vmware.xenon:xenon-common,"","",21,36,0.58
com.vmware.xenonlabs,UpgradeDemoEmployeeServiceTest,startHosts,junit:junit,Testing Frameworks,"testing,junit",15,36,0.42
com.vmware.xenon.common,ServiceHost,getTracer,io.opentracing:opentracing-api,Distributed Tracing,"io,tracing,api,distributed",2,2,1.0
com.vmware.xenon.common,TestDeferredResult,testThenAcceptCanThrowException,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common,TestServiceModel,stopServiceWithSynch,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.common.http.netty,NettyHttpServiceClientChannelPoolsTest,testSetConnectionLimitAfterSslChannelPoolStart,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.services.common,LuceneDocumentIndexService,createWriterWithLuceneDirectory,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,35,0.03
com.vmware.xenon.services.common,LuceneDocumentIndexService,createWriterWithLuceneDirectory,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",34,35,0.97
com.vmware.xenon.services.common,TestLuceneDocumentIndexService,accessODLAfterRemovedByMemoryPressure,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestLuceneDocumentIndexService,paginatedSearcherSharingForSingleUseQueries,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
com.vmware.xenon.services.common,TestQueryTaskService,validateGroupByResults,junit:junit,Testing Frameworks,"testing,junit",12,12,1.0
example.group,EmployeeServiceTest,testPatch,com.vmware.xenon:xenon-common,"","",31,32,0.97
example.group,EmployeeServiceTest,testPatch,junit:junit,Testing Frameworks,"testing,junit",1,32,0.03
com.vmware.xenon.common,ServiceDocumentDescription,"",com.esotericsoftware:kryo-shaded,"","",3,15,0.2
com.vmware.xenon.common,ServiceDocumentDescription,"",com.google.code.gson:gson,JSON Libraries,"google,json",12,15,0.8
com.vmware.xenon.common,TestAuthentication,testNoAuthenticationService,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.common,TestAuthentication,testSettingAuthenticationService,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.common,TestOdataFilter,testSimpleBooleanQuery,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common,TestSynchronizationTaskService,serviceResynchOnFailure,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
com.vmware.xenon.common.serialization,TestKryoSerializers,assertTypesCompliant,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestGraphQueryTaskService,twoStage,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.services.samples,TestSampleServiceWithCustomUi,testGetUi,com.vmware.xenon:xenon-common,"","",5,6,0.83
com.vmware.xenon.services.samples,TestSampleServiceWithCustomUi,testGetUi,junit:junit,Testing Frameworks,"testing,junit",1,6,0.17
com.vmware.xenon.common,TestFutures,completeOkWithCompletionHandler,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common,TestServiceHost,doMaintenanceAndStatsReporting,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestNodeGroupService,synchronizationOneByOneWithAbruptNodeStop,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestQueryTaskService,topResultsWithSort,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenonlabs,UpgradeDemoEmployeeService,handlePut,com.vmware.xenon:xenon-common,"","",32,32,1.0
com.vmware.xenon.common,TestDeferredResult,testApplyToEither,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.common,TestEventStreams,tearDown,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
