packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
zemberek.morphology.apps,ZemberekNlpScripts,generateOnlyOflazer,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.langid,LanguageIdentifier,fromInternalModelGroup,com.google.guava:guava,Core Utilities,google,13,13,1.0
zemberek.tokenization,TurkishTokenizerTest,testAbbreviations2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.collections,UIntMapTest,removeTest,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
zemberek.morphology.ambiguity,PerceptronAmbiguityResolverEvaluation,main,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.external,DisambiguatorPreprocessor,processParses,com.google.guava:guava,Core Utilities,google,3,3,1.0
zemberek.morphology.old_ambiguity,AbstractDisambiguator,"",com.google.guava:guava,Core Utilities,google,29,29,1.0
zemberek.normalization,TurkishSpellCheckerTest,runSentence,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.apps.corpus,PreprocessTurkishCorpus,"",com.beust:jcommander,Command Line Parsers,"cli,parser",8,8,1.0
zemberek.core.collections,IntFloatMapTest,initializesCorrectly,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.collections,IntValueMapTest,constructorTest,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.core.io,Files,checkIfFileExist,com.google.guava:guava,Core Utilities,google,3,3,1.0
zemberek.core.math,FloatArraysTest,testAbsoluteDifference,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.corpus,Scripts,main,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.lexicon.tr,TurkishDictionaryLoaderTest,nounAttributesTest,junit:junit,Testing Frameworks,"testing,junit",3,4,0.75
zemberek.morphology.lexicon.tr,TurkishDictionaryLoaderTest,nounAttributesTest,com.google.guava:guava,Core Utilities,google,1,4,0.25
zemberek.scratchpad,ExtractTurkishCityDistrictNames,"",com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.normalization,CharacterGraphDecoderTest,stemEndingTest2,junit:junit,Testing Frameworks,"testing,junit",2,4,0.5
zemberek.normalization,CharacterGraphDecoderTest,stemEndingTest2,com.google.guava:guava,Core Utilities,google,2,4,0.5
zemberek.normalization,TurkishSpellCheckerTest,suggestVerb1,com.google.guava:guava,Core Utilities,google,2,5,0.4
zemberek.normalization,TurkishSpellCheckerTest,suggestVerb1,junit:junit,Testing Frameworks,"testing,junit",3,5,0.6
zemberek.core.collections,IntValueMapTest,incremenTest,junit:junit,Testing Frameworks,"testing,junit",15,15,1.0
zemberek.core.math,DoubleArraysTest,testArrayEquals,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.core.math,FloatArraysTest,testFloorInPlace,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.core.text,TokenSequence,"",com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology,TurkishMorphologyFunctionalTests,testUnidentifiedWordNoVowel,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
