packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
com.browseengine.bobo.docidset,OrDocIdSet,iterator,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.facets.range,ValueConverterBitSetBuilder,bitSet,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.browseengine.bobo.test,BoboTestCase,testDate,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.search.section,IntMetaDataQuery,createWeight,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.test,TestPathMultiVal,setUp,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",26,27,0.96
com.browseengine.bobo.test,TestPathMultiVal,setUp,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,27,0.04
com.browseengine.bobo.facets.filter,OrFilter,getDocIdSet,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",19,19,1.0
com.browseengine.bobo.search.section,MetaDataQuery,getPlan,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.search.section,SectionSearchQueryPlanBuilder,translateTermQuery,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.facets.impl,GeoFacetHandler,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.sort,SortCollector,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,11,0.55
com.browseengine.bobo.sort,SortCollector,"",log4j:log4j,Logging Frameworks,logging,5,11,0.45
com.browseengine.bobo.docidset,NotDocIdSet,findWithIndex,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.test,BoboTestCase,testSort,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",26,26,1.0
com.browseengine.bobo.facets.filter,AdaptiveFacetFilter,getRandomAccessDocIdSet,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.facets.filter,OrFilter,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
com.browseengine.bobo.facets.data,TermCharList,seal,it.unimi.dsi:fastutil,Collections,"collections,structures",4,4,1.0
com.browseengine.bobo.sort,SortCollectorImpl,acceptsDocsOutOfOrder,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",3,3,1.0
com.browseengine.bobo.test,BoboTestCase,testFacetSort,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.browseengine.bobo.api,BoboMultiReader,doWrapDirectoryReader,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",3,3,1.0
com.browseengine.bobo.api,MultiBoboBrowser,getRawFieldVal,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.facets.attribute,AttributesFacetHandlerTest,doc,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
com.browseengine.bobo.facets.data,MultiValueFacetDataCache,load,it.unimi.dsi:fastutil,Collections,"collections,structures",80,163,0.49
com.browseengine.bobo.facets.data,MultiValueFacetDataCache,load,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",83,163,0.51
com.browseengine.bobo.facets.impl,SimpleGroupbyFacetHandler,getFacetCountCollectorSource,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.search.section,IntMetaDataQuery,getPlan,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",3,3,1.0
com.browseengine.bobo.search.section,TermNode,fetchPos,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.sort,DocIDPriorityQueue,sortValue,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.api,BrowseRequest,getFilter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.api,MultiBoboBrowser,doClose,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.search.section,AndNotNode,fetchSec,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.search.section,SectionSearchQuery,toString,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.test,FacetNotValuesTest,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,12,0.5
com.browseengine.bobo.test,FacetNotValuesTest,"",junit:junit,Testing Frameworks,"testing,junit",1,12,0.08
com.browseengine.bobo.test,FacetNotValuesTest,"",log4j:log4j,Logging Frameworks,logging,5,12,0.42
com.browseengine.bobo.docidset,AndDocIdSet,find,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.facets.data,TermFixedLengthLongArrayList,add,it.unimi.dsi:fastutil,Collections,"collections,structures",4,4,1.0
com.browseengine.bobo.search.section,SectionSearchQueryPlanBuilder,translate,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",23,23,1.0
com.browseengine.bobo.facets.range,MultiRangeFacetHandler,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.facets.impl,MultiValueFacetHandler,load,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.facets.impl,SimpleFacetHandler,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.search.section,MetaDataCacheProvider,get,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.test,BoboTestCase,createIndex,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",13,13,1.0
com.browseengine.bobo.facets.data,TermDoubleList,buildPrimitiveList,it.unimi.dsi:fastutil,Collections,"collections,structures",2,2,1.0
com.browseengine.bobo.search.section,AbstractTerminalNode,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,7,1.0
com.browseengine.bobo.test,BoboTestCase,buildMetaSizePayloadField,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.browseengine.bobo.test,BoboTestCase,testChar,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.util,BigByteArray,findValueRange,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.search.section,SectionSearchQueryPlanBuilder,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,6,1.0
com.browseengine.bobo.sort,DocIDPriorityQueue,replace,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",13,13,1.0
com.browseengine.bobo.test,BoboTestCase,testRawDataRetrieval,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,13,0.38
com.browseengine.bobo.test,BoboTestCase,testRawDataRetrieval,junit:junit,Testing Frameworks,"testing,junit",8,13,0.62
com.browseengine.bobo.service,BoboService,start,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,9,1.0
com.browseengine.bobo.docidset,OrDocIdSetIterator,nextDoc,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.browseengine.bobo.facets.data,FacetDataCache,convert,it.unimi.dsi:fastutil,Collections,"collections,structures",6,6,1.0
com.browseengine.bobo.facets.filter,NotFilter,getDocIdSet,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",10,10,1.0
com.browseengine.bobo.test,BoboTestCase,testCustomSort,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,9,1.0
com.browseengine.bobo.facets.impl,SimpleGroupbyFacetHandler,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,6,1.0
com.browseengine.bobo.test,BoboTestCase,"",log4j:log4j,Logging Frameworks,logging,5,33,0.15
com.browseengine.bobo.test,BoboTestCase,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",27,33,0.82
com.browseengine.bobo.test,BoboTestCase,"",junit:junit,Testing Frameworks,"testing,junit",1,33,0.03
com.browseengine.bobo.api,BrowseHit,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",27,27,1.0
