packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
com.vmware.workshop.labs.answer,Top10BookRankingServiceAnswer,com.vmware.xenon:xenon-common,"","",47,47,1.0
com.vmware.xenon,TestServiceDocumentDescription,junit:junit,Testing Frameworks,"testing,junit",14,14,1.0
com.vmware.xenon.common,TestRequestRouter,junit:junit,Testing Frameworks,"testing,junit",37,37,1.0
com.vmware.xenon.common.http.netty,NettyHttpServiceClient,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",164,164,1.0
example.group,QuickstartHost,com.vmware.xenon:xenon-common,"","",17,17,1.0
com.vmware.xenon,BenchmarkDataFactory,com.vmware.xenon:xenon-common,"","",23,23,1.0
com.vmware.xenon,KryoBenchmark,org.openjdk.jmh:jmh-core,Microbenchmarks,"performance,benchmark",10,32,0.31
com.vmware.xenon,KryoBenchmark,com.esotericsoftware:kryo-shaded,"","",2,32,0.06
com.vmware.xenon,KryoBenchmark,com.vmware.xenon:xenon-common,"","",20,32,0.63
com.vmware.xenon.services.common,TestNodeGroupService,com.esotericsoftware:kryo-shaded,"","",1,101,0.01
