packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
uk.co.flax.luwak,InputDocument,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",10,59,0.17
uk.co.flax.luwak,InputDocument,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",49,59,0.83
uk.co.flax.luwak,QueryDecomposer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",116,116,1.0
uk.co.flax.luwak.demo,LuwakDemo,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,10,0.4
uk.co.flax.luwak.demo,LuwakDemo,com.google.guava:guava,Core Utilities,google,6,10,0.6
uk.co.flax.luwak.termextractor,TestSpanExtractors,junit:junit,Testing Frameworks,"testing,junit",11,121,0.09
uk.co.flax.luwak.termextractor,TestSpanExtractors,org.apache.lucene:lucene-queries,"","lucene,apache,index",3,121,0.02
uk.co.flax.luwak.termextractor,TestSpanExtractors,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",107,121,0.88
uk.co.flax.luwak.matchers,PartitionMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,7,1.0
uk.co.flax.luwak.termextractor,TestBooleanClauseWeightings,junit:junit,Testing Frameworks,"testing,junit",2,6,0.33
uk.co.flax.luwak.termextractor,TestBooleanClauseWeightings,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,6,0.67
uk.co.flax.luwak.analysis,SuffixingNGramTokenFilter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",69,69,1.0
uk.co.flax.luwak.analysis,TestTermsEnumTokenFilter,junit:junit,Testing Frameworks,"testing,junit",1,24,0.04
uk.co.flax.luwak.analysis,TestTermsEnumTokenFilter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",23,24,0.96
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,com.google.guava:guava,Core Utilities,google,2,80,0.03
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",32,80,0.4
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,junit:junit,Testing Frameworks,"testing,junit",11,80,0.14
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",35,80,0.44
uk.co.flax.luwak,TestSimilarities,com.google.guava:guava,Core Utilities,google,4,12,0.33
uk.co.flax.luwak,TestSimilarities,junit:junit,Testing Frameworks,"testing,junit",1,12,0.08
uk.co.flax.luwak,TestSimilarities,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,12,0.5
uk.co.flax.luwak,TestSimilarities,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,12,0.08
uk.co.flax.luwak.matchers,ConcurrentMatcherTestBase,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,27,0.15
uk.co.flax.luwak.matchers,ConcurrentMatcherTestBase,junit:junit,Testing Frameworks,"testing,junit",3,27,0.11
uk.co.flax.luwak.matchers,ConcurrentMatcherTestBase,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",20,27,0.74
uk.co.flax.luwak.util,SpanOffsetReportingQuery,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",76,76,1.0
uk.co.flax.luwak,TestSlowLog,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",6,15,0.4
uk.co.flax.luwak,TestSlowLog,junit:junit,Testing Frameworks,"testing,junit",1,15,0.07
uk.co.flax.luwak,TestSlowLog,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,15,0.53
uk.co.flax.luwak.termextractor,TestCoreLuceneQueryExtractors,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",11,27,0.41
uk.co.flax.luwak.termextractor,TestCoreLuceneQueryExtractors,org.reflections:reflections,Reflection Libraries,reflection,4,27,0.15
uk.co.flax.luwak.termextractor,TestCoreLuceneQueryExtractors,junit:junit,Testing Frameworks,"testing,junit",1,27,0.04
uk.co.flax.luwak.termextractor,TestCoreLuceneQueryExtractors,com.google.guava:guava,Core Utilities,google,4,27,0.15
uk.co.flax.luwak.termextractor,TestCoreLuceneQueryExtractors,ch.qos.logback:logback-classic,Logging Frameworks,logging,5,27,0.19
uk.co.flax.luwak.termextractor,TestCoreLuceneQueryExtractors,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",2,27,0.07
uk.co.flax.luwak,MonitorQueryParser,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
uk.co.flax.luwak.presearcher,PresearcherTestBase,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,51,0.02
uk.co.flax.luwak.presearcher,PresearcherTestBase,junit:junit,Testing Frameworks,"testing,junit",7,51,0.14
uk.co.flax.luwak.presearcher,PresearcherTestBase,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",43,51,0.84
uk.co.flax.luwak.queryparsers,FlexibleLuceneQueryParser,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,26,0.35
uk.co.flax.luwak.queryparsers,FlexibleLuceneQueryParser,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",17,26,0.65
uk.co.flax.luwak.presearcher,TestMultipassPresearcher,junit:junit,Testing Frameworks,"testing,junit",4,62,0.06
uk.co.flax.luwak.presearcher,TestMultipassPresearcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",54,62,0.87
uk.co.flax.luwak.presearcher,TestMultipassPresearcher,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",3,62,0.05
uk.co.flax.luwak.presearcher,TestMultipassPresearcher,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,62,0.02
uk.co.flax.luwak.testutils,ParserUtils,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
uk.co.flax.luwak,MonitorQuery,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",30,30,1.0
uk.co.flax.luwak,TestMonitorPersistence,com.google.guava:guava,Core Utilities,google,8,32,0.25
uk.co.flax.luwak,TestMonitorPersistence,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",14,32,0.44
uk.co.flax.luwak,TestMonitorPersistence,junit:junit,Testing Frameworks,"testing,junit",4,32,0.13
uk.co.flax.luwak,TestMonitorPersistence,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,32,0.19
uk.co.flax.luwak.matchers,ParallelMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,7,1.0
uk.co.flax.luwak.matchers,ExplainingMatch,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,9,1.0
uk.co.flax.luwak.matchers,TestExplainingMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,27,0.33
uk.co.flax.luwak.matchers,TestExplainingMatcher,junit:junit,Testing Frameworks,"testing,junit",2,27,0.07
uk.co.flax.luwak.matchers,TestExplainingMatcher,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",16,27,0.59
uk.co.flax.luwak.presearcher,FieldFilterPresearcherComponentTestBase,junit:junit,Testing Frameworks,"testing,junit",5,57,0.09
uk.co.flax.luwak.presearcher,FieldFilterPresearcherComponentTestBase,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",7,57,0.12
uk.co.flax.luwak.presearcher,FieldFilterPresearcherComponentTestBase,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",23,57,0.4
uk.co.flax.luwak.presearcher,FieldFilterPresearcherComponentTestBase,com.google.guava:guava,Core Utilities,google,22,57,0.39
uk.co.flax.luwak.termextractor,TestExtractors,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",86,95,0.91
uk.co.flax.luwak.termextractor,TestExtractors,junit:junit,Testing Frameworks,"testing,junit",7,95,0.07
uk.co.flax.luwak.termextractor,TestExtractors,com.google.guava:guava,Core Utilities,google,2,95,0.02
uk.co.flax.luwak.termextractor.treebuilder,RegexpNGramTermQueryTreeBuilder,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,7,1.0
uk.co.flax.luwak.queryparsers,LuceneQueryParser,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",2,9,0.22
uk.co.flax.luwak.queryparsers,LuceneQueryParser,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",7,9,0.78
uk.co.flax.luwak,Monitor,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,114,0.01
uk.co.flax.luwak,Monitor,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",113,114,0.99
uk.co.flax.luwak.matchers,ExplainingMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",10,10,1.0
uk.co.flax.luwak.util,RewriteException,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
uk.co.flax.luwak,Presearcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
uk.co.flax.luwak.analysis,BytesRefFilteredTokenFilter,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",14,14,1.0
uk.co.flax.luwak,TestMonitor,junit:junit,Testing Frameworks,"testing,junit",12,85,0.14
uk.co.flax.luwak,TestMonitor,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",51,85,0.6
uk.co.flax.luwak,TestMonitor,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",2,85,0.02
uk.co.flax.luwak,TestMonitor,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",20,85,0.24
