packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
com.stratio.cassandra.lucene.testsAT.deletion,ComposedKeyDataDeletionIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",4,54,0.07
com.stratio.cassandra.lucene.testsAT.deletion,ComposedKeyDataDeletionIT,junit:junit,Testing Frameworks,"testing,junit",16,54,0.3
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,IntegerMapperValidTypesIndexCreationIT,junit:junit,Testing Frameworks,"testing,junit",6,15,0.4
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,IntegerMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",9,15,0.6
com.stratio.cassandra.lucene.search.condition,GeoOperationTest,org.apache.lucene:lucene-spatial,"","lucene,spatial,apache,index",8,16,0.5
com.stratio.cassandra.lucene.search.condition,GeoOperationTest,junit:junit,Testing Frameworks,"testing,junit",8,16,0.5
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyIndexHandlingIT,junit:junit,Testing Frameworks,"testing,junit",9,15,0.6
com.stratio.cassandra.lucene.testsAT.story,MultipleKeyIndexHandlingIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",6,15,0.4
com.stratio.cassandra.lucene.testsAT.varia,PerPartitionLimitIT,junit:junit,Testing Frameworks,"testing,junit",6,14,0.43
com.stratio.cassandra.lucene.testsAT.varia,PerPartitionLimitIT,com.datastax.cassandra:cassandra-driver-core,Cassandra Clients,"database,cassandra,driver,client",8,14,0.57
com.stratio.cassandra.lucene.testsAT,BaseIT,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.stratio.cassandra.lucene.schema.mapping,DateMapper,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,9,1.0
com.stratio.cassandra.lucene.schema,SchemaBuilder,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",16,16,1.0
